embedded_id_vote_date,embedded_id_party,number_ballots,avg_born_year,avg_percentage_yes,avg_percentage_no,avg_percentage_absent,avg_percentage_abstain,avg_percentage_male,total_votes,yes_votes,no_votes,abstain_votes,absent_votes,party_total_votes,party_yes_votes,party_no_votes,party_abstain_votes,party_absent_votes,party_avg_born_year,party_avg_percentage_male,party_percentage_yes,party_percentage_no,party_percentage_abstain,party_percentage_absent,party_won_total,party_won_percentage,approved_total,approved_percentage,percentage_yes,percentage_no,percentage_abstain,percentage_absent,avg_percentage_approved
2024-04-08,MP,22,1975,57.69,16.89,15.25,10.19,52.44,7678,4370,1336,813,1159,396,145,65,76,110,1978,33.33,36.62,16.41,19.19,27.78,11,50.00,22,100.00,56.92,17.40,10.59,15.10,100.00
2022-02-28,-,32,1973,71.44,10.82,15.21,2.54,53.58,11168,7058,1921,400,1789,32,24,7,1,0,1970,0.00,75.00,21.88,3.13,0.00,23,71.88,31,96.88,63.20,17.20,3.58,16.02,98.39
2013-06-10,L,5,1963,54.66,31.63,10.78,2.94,56.45,1745,1061,469,34,181,120,93,0,0,27,1960,54.17,77.50,0.00,0.00,22.50,5,100.00,5,100.00,60.80,26.88,1.95,10.37,100.00
2013-02-11,MP,32,1963,58.48,21.69,13.42,6.42,56.53,11168,7233,1989,598,1348,800,358,170,169,103,1964,56.00,44.75,21.25,21.13,12.88,17,53.13,32,100.00,64.77,17.81,5.35,12.07,100.00
2010-04-05,M,4,1959,45.77,29.73,23.35,1.15,53.01,1396,639,415,16,326,384,326,0,0,58,1960,57.29,84.90,0.00,0.00,15.10,4,100.00,4,100.00,45.77,29.73,1.15,23.35,100.00
2010-03-08,C,17,1959,43.74,35.77,19.28,1.21,53.01,5933,2689,1997,93,1154,493,365,0,0,128,1957,58.62,74.04,0.00,0.00,25.96,17,100.00,17,100.00,45.32,33.66,1.57,19.45,100.00
2016-02-22,MP,1,1969,38.11,32.66,18.34,10.89,55.30,349,133,114,38,64,25,23,0,0,2,1968,48.00,92.00,0.00,0.00,8.00,1,100.00,1,100.00,38.11,32.66,10.89,18.34,100.00
2009-05-11,C,8,1959,51.91,31.40,16.69,0.00,52.44,2792,1443,874,0,475,232,187,0,0,45,1957,58.62,80.60,0.00,0.00,19.40,8,100.00,8,100.00,51.68,31.30,0.00,17.01,100.00
2002-10-14,MP,2,1954,75.50,13.90,10.60,0.00,54.44,698,527,97,0,74,34,32,0,0,2,1955,47.06,94.12,0.00,0.00,5.88,2,100.00,2,100.00,75.50,13.90,0.00,10.60,100.00
2008-06-02,C,11,1958,59.65,19.75,17.19,3.41,53.30,3839,2036,1037,143,623,319,246,0,0,73,1956,58.62,77.12,0.00,0.00,22.88,11,100.00,11,100.00,53.03,27.01,3.72,16.23,100.00
2004-02-02,V,1,1954,53.30,26.36,19.20,1.15,55.01,349,186,92,4,67,30,20,0,2,8,1953,50.00,66.67,0.00,6.67,26.67,1,100.00,1,100.00,53.30,26.36,1.15,19.20,100.00
2014-12-15,M,11,1969,65.33,13.58,11.05,10.04,55.59,3839,2488,498,414,439,924,823,0,1,100,1967,51.19,89.07,0.00,0.11,10.82,11,100.00,11,100.00,64.81,12.97,10.78,11.44,100.00
2025-10-20,SD,14,1975,59.76,19.51,13.47,7.27,55.01,4886,2920,953,355,658,1008,882,0,0,126,1976,75.00,87.50,0.00,0.00,12.50,14,100.00,14,100.00,59.76,19.50,7.27,13.47,100.00
2014-12-15,S,11,1969,65.33,13.58,11.05,10.04,55.59,3839,2488,498,414,439,1243,706,107,298,132,1968,49.56,56.80,8.61,23.97,10.62,8,72.73,11,100.00,64.81,12.97,10.78,11.44,100.00
2007-02-19,M,19,1958,63.30,15.91,16.45,4.34,52.15,6631,4178,1062,193,1198,1843,1580,0,0,263,1959,57.73,85.73,0.00,0.00,14.27,19,100.00,19,100.00,63.01,16.02,2.91,18.07,100.00
2023-02-13,M,2,1975,58.89,11.90,14.47,14.76,52.44,698,411,83,103,101,136,118,0,0,18,1976,50.00,86.76,0.00,0.00,13.24,2,100.00,2,100.00,58.88,11.89,14.76,14.47,100.00
2018-03-12,C,8,1970,68.62,15.11,13.79,2.47,54.44,2792,1916,422,69,385,176,54,55,35,32,1967,63.64,30.68,31.25,19.89,18.18,3,37.50,8,100.00,68.62,15.11,2.47,13.79,100.00
2018-04-09,S,20,1970,63.92,13.30,17.41,5.38,54.44,6980,4458,924,381,1217,2260,1915,4,3,338,1969,47.79,84.73,0.18,0.13,14.96,20,100.00,20,100.00,63.87,13.24,5.46,17.44,100.00
2008-04-07,MP,14,1958,49.72,30.14,18.65,1.50,53.30,4886,2456,1491,66,873,266,56,134,13,63,1964,57.89,21.05,50.38,4.89,23.68,4,28.57,14,100.00,50.27,30.52,1.35,17.87,100.00
2018-03-12,V,8,1970,68.62,15.11,13.79,2.47,54.44,2792,1916,422,69,385,168,72,54,18,24,1972,38.10,42.86,32.14,10.71,14.29,4,50.00,8,100.00,68.62,15.11,2.47,13.79,100.00
2021-03-01,M,21,1973,11.12,2.69,83.99,2.20,52.72,7329,814,198,161,6156,1470,143,64,22,1241,1972,47.14,9.73,4.35,1.50,84.42,12,57.14,20,95.24,11.11,2.70,2.20,84.00,95.00
2006-03-20,MP,31,1954,54.32,20.39,20.63,4.66,54.44,10819,5922,2222,484,2191,527,153,196,55,123,1958,52.94,29.03,37.19,10.44,23.34,16,51.61,28,90.32,54.74,20.54,4.47,20.25,93.18
2008-12-15,KD,3,1959,44.13,35.18,15.69,5.02,53.30,1047,474,386,35,152,72,59,0,0,13,1953,52.09,81.94,0.00,0.00,18.06,3,100.00,3,100.00,45.27,36.87,3.34,14.52,100.00
2018-12-03,C,2,1973,69.20,17.48,7.16,6.16,53.30,698,483,122,43,50,62,58,0,0,4,1973,61.29,93.55,0.00,0.00,6.45,2,100.00,2,100.00,69.20,17.48,6.16,7.16,100.00
2003-03-24,C,32,1954,56.31,24.50,15.63,3.56,54.47,11168,6356,2688,366,1758,704,195,369,58,82,1955,50.24,27.70,52.41,8.24,11.65,12,37.50,31,96.88,56.91,24.07,3.28,15.74,97.37
2024-12-02,M,5,1975,60.46,16.90,15.53,7.11,54.73,1745,1055,295,124,271,340,300,0,0,40,1976,51.47,88.24,0.00,0.00,11.76,5,100.00,5,100.00,60.46,16.91,7.11,15.53,100.00
2014-03-03,V,32,1963,63.90,15.94,14.12,6.05,57.02,11168,7328,1667,633,1540,608,193,278,86,51,1961,47.37,31.74,45.72,14.14,8.39,13,40.63,32,100.00,65.62,14.93,5.67,13.79,100.00
2011-01-17,S,12,1963,69.63,15.52,14.85,0.00,54.44,4188,2916,650,0,622,1344,743,371,0,230,1962,52.68,55.28,27.60,0.00,17.11,8,66.67,12,100.00,69.63,15.52,0.00,14.85,100.00
2023-03-06,MP,23,1975,58.63,18.14,13.94,9.32,53.01,8027,4708,1423,759,1137,414,179,61,105,69,1976,33.33,43.24,14.73,25.36,16.67,12,52.17,22,95.65,58.65,17.73,9.46,14.16,97.22
2014-04-28,C,8,1963,73.06,16.01,10.93,0.00,56.73,2792,2040,447,0,305,184,144,0,0,40,1964,65.22,78.26,0.00,0.00,21.74,8,100.00,8,100.00,73.07,16.01,0.00,10.92,100.00
2013-02-25,KD,22,1963,61.69,17.59,12.79,7.94,56.60,7678,5039,1140,550,949,418,378,0,0,40,1961,57.89,90.43,0.00,0.00,9.57,22,100.00,22,100.00,65.63,14.85,7.16,12.36,100.00
2021-05-17,C,22,1973,11.13,4.61,84.10,0.17,53.01,7678,791,395,25,6467,682,85,25,0,572,1973,61.29,12.46,3.67,0.00,83.87,22,100.00,17,77.27,10.30,5.14,0.33,84.23,88.10
2002-11-18,S,4,1954,55.59,23.21,10.99,10.22,54.73,1396,826,218,214,138,576,533,0,0,43,1954,52.08,92.53,0.00,0.00,7.47,4,100.00,4,100.00,59.17,15.62,15.33,9.89,100.00
2016-11-28,V,9,1969,61.95,23.91,12.53,1.62,54.44,3141,1971,732,45,393,189,122,35,0,32,1970,42.86,64.55,18.52,0.00,16.93,7,77.78,9,100.00,62.75,23.30,1.43,12.51,100.00
2021-03-08,MP,14,1973,11.85,2.19,84.24,1.72,52.72,4886,579,107,84,4116,224,42,0,0,182,1978,25.00,18.75,0.00,0.00,81.25,14,100.00,14,100.00,11.85,2.19,1.72,84.24,100.00
2011-06-13,KD,14,1963,64.23,15.17,13.08,7.53,54.71,4886,3361,628,250,647,266,222,0,0,44,1961,57.89,83.46,0.00,0.00,16.54,14,100.00,14,100.00,68.79,12.85,5.12,13.24,100.00
2015-11-30,-,6,1969,59.13,18.63,11.94,10.32,55.01,2094,1238,390,216,250,6,0,0,0,6,1964,0.00,0.00,0.00,0.00,100.00,0,0.00,6,100.00,59.12,18.62,10.32,11.94,100.00
2022-04-04,C,33,1973,63.17,12.97,16.94,6.93,53.01,11517,6328,1687,1516,1986,1023,597,105,156,165,1973,54.84,58.36,10.26,15.25,16.13,23,69.70,33,100.00,54.94,14.65,13.16,17.24,100.00
2016-02-01,M,11,1969,67.26,20.08,11.02,1.64,55.30,3839,2582,771,63,423,924,525,299,0,100,1968,48.81,56.82,32.36,0.00,10.82,7,63.64,11,100.00,67.26,20.08,1.64,11.02,100.00
2007-11-26,MP,17,1958,60.45,20.98,15.40,3.18,52.87,5933,3633,1203,172,925,323,112,113,48,50,1963,63.16,34.67,34.98,14.86,15.48,7,41.18,17,100.00,61.23,20.28,2.90,15.59,100.00
2014-04-14,C,9,1963,63.93,15.47,16.14,4.46,56.73,3141,2008,486,140,507,207,152,0,0,55,1963,60.87,73.43,0.00,0.00,26.57,9,100.00,9,100.00,63.93,15.47,4.46,16.14,100.00
2002-12-02,L,30,1954,63.82,18.00,10.87,7.32,54.63,10470,6640,1935,783,1112,1440,615,480,213,132,1956,51.98,42.71,33.33,14.79,9.17,19,63.33,29,96.67,63.42,18.48,7.48,10.62,94.45
2017-01-30,S,5,1969,67.56,15.99,12.95,3.50,53.87,1745,1179,279,61,226,565,490,0,0,75,1968,48.67,86.73,0.00,0.00,13.27,5,100.00,5,100.00,67.56,15.99,3.50,12.95,100.00
2003-06-02,S,2,1954,64.61,14.90,16.91,3.58,55.01,698,451,104,25,118,288,248,0,0,40,1954,53.47,86.11,0.00,0.00,13.89,2,100.00,2,100.00,64.61,14.90,3.58,16.91,100.00
2008-02-11,MP,6,1958,67.95,16.16,15.69,0.22,52.44,2094,1362,399,3,330,114,16,80,0,18,1964,57.89,14.04,70.18,0.00,15.79,1,16.67,6,100.00,65.04,19.05,0.14,15.76,100.00
2011-03-14,SD,23,1963,52.62,31.24,11.57,4.59,54.37,8027,4415,1975,673,964,460,320,140,0,0,1969,88.75,69.57,30.43,0.00,0.00,16,69.57,23,100.00,55.00,24.60,8.38,12.01,100.00
2017-12-04,SD,13,1969,66.91,15.05,12.53,5.53,53.87,4537,3029,699,252,557,598,286,166,81,65,1974,78.26,47.83,27.76,13.55,10.87,7,53.85,13,100.00,66.76,15.41,5.55,12.28,100.00
2015-05-04,S,9,1969,71.35,14.93,13.08,0.64,55.01,3141,2241,469,20,411,1017,853,0,0,164,1968,48.67,83.87,0.00,0.00,16.13,9,100.00,9,100.00,71.35,14.93,0.64,13.09,100.00
2003-09-29,V,8,1954,50.64,33.26,16.10,0.00,55.30,2792,1469,873,0,450,240,200,0,0,40,1953,50.00,83.33,0.00,0.00,16.67,8,100.00,8,100.00,52.61,31.27,0.00,16.12,100.00
2016-04-11,L,29,1969,74.63,14.59,9.33,1.45,54.44,10121,7553,1477,147,944,551,324,160,35,32,1970,63.16,58.80,29.04,6.35,5.81,18,62.07,29,100.00,74.63,14.59,1.45,9.33,100.00
2022-06-20,S,59,1973,66.39,23.62,6.90,3.10,52.44,20591,13077,4571,839,2104,5900,4292,1111,2,495,1973,47.00,72.75,18.83,0.03,8.39,48,81.36,58,98.31,63.51,22.20,4.07,10.22,96.43
2024-12-09,MP,11,1975,54.07,30.23,13.91,1.80,54.73,3839,2280,940,109,510,198,64,96,16,22,1977,38.89,32.32,48.48,8.08,11.11,4,36.36,11,100.00,59.39,24.49,2.84,13.28,100.00
2024-02-05,M,9,1975,49.70,20.69,20.34,9.27,52.44,3141,1561,650,291,639,612,495,0,0,117,1976,50.00,80.88,0.00,0.00,19.12,9,100.00,9,100.00,49.70,20.69,9.26,20.34,100.00
2006-11-27,C,13,1958,60.84,19.07,16.14,3.95,52.72,4537,2755,824,224,734,377,321,0,0,56,1957,62.07,85.15,0.00,0.00,14.85,13,100.00,13,100.00,60.72,18.16,4.94,16.18,100.00
2024-06-10,KD,25,1975,53.63,21.02,15.79,9.57,53.01,8725,4966,1421,1000,1338,475,394,0,0,81,1970,68.42,82.95,0.00,0.00,17.05,25,100.00,25,100.00,56.92,16.29,11.46,15.34,100.00
2013-02-04,M,1,1963,74.21,6.02,15.19,4.58,56.45,349,259,21,16,53,107,95,0,0,12,1965,57.94,88.79,0.00,0.00,11.21,1,100.00,1,100.00,74.21,6.02,4.58,15.19,100.00
2008-10-20,M,2,1958,38.97,37.54,23.50,0.00,53.87,698,272,262,0,164,194,156,0,0,38,1959,57.73,80.41,0.00,0.00,19.59,2,100.00,2,100.00,38.97,37.54,0.00,23.50,100.00
2007-02-05,MP,6,1958,49.09,33.24,17.19,0.48,52.15,2094,1204,567,20,303,114,46,34,17,17,1963,57.89,40.35,29.82,14.91,14.91,3,50.00,6,100.00,57.50,27.08,0.96,14.47,100.00
2007-05-14,KD,16,1958,59.40,21.22,16.29,3.09,51.58,5584,3184,1047,340,1013,384,302,0,1,81,1952,54.17,78.65,0.00,0.26,21.09,16,100.00,16,100.00,57.02,18.75,6.09,18.14,100.00
2012-02-27,SD,10,1963,65.87,17.16,13.56,3.41,55.73,3490,2124,719,155,492,190,93,72,18,7,1969,84.21,48.95,37.89,9.47,3.68,6,60.00,9,90.00,60.86,20.60,4.44,14.10,91.67
2023-03-13,SD,16,1975,57.47,20.76,16.80,4.98,53.01,5584,3324,1056,282,922,1168,806,186,0,176,1977,75.34,69.01,15.92,0.00,15.07,13,81.25,16,100.00,59.53,18.91,5.05,16.51,100.00
2017-06-05,S,16,1969,58.41,21.80,16.32,3.50,54.01,5584,3259,1086,335,904,1808,1579,1,0,228,1969,48.67,87.33,0.06,0.00,12.61,16,100.00,16,100.00,58.36,19.45,6.00,16.19,100.00
2022-12-05,KD,1,1975,75.93,9.74,14.33,0.00,52.72,349,265,34,0,50,19,16,0,0,3,1970,73.68,84.21,0.00,0.00,15.79,1,100.00,1,100.00,75.93,9.74,0.00,14.33,100.00
2021-03-22,C,23,1973,11.03,3.49,83.99,1.49,52.72,8027,885,280,120,6742,713,81,20,14,598,1972,58.06,11.36,2.81,1.96,83.87,17,73.91,23,100.00,11.03,3.49,1.49,83.99,100.00
2008-09-22,V,1,1958,72.21,4.87,22.92,0.00,53.87,349,252,17,0,80,22,0,17,0,5,1958,36.36,0.00,77.27,0.00,22.73,0,0.00,1,100.00,72.21,4.87,0.00,22.92,100.00
2014-11-24,SD,5,1969,71.92,11.06,15.99,1.03,55.30,1745,1255,193,18,279,245,45,177,0,23,1974,75.51,18.37,72.24,0.00,9.39,1,20.00,5,100.00,71.92,11.06,1.03,15.99,100.00
2017-11-20,M,7,1969,57.36,17.68,15.48,9.49,53.87,2443,1377,445,253,368,581,215,221,75,70,1968,49.40,37.01,38.04,12.91,12.05,4,57.14,7,100.00,56.37,18.22,10.36,15.06,100.00
2004-12-13,S,4,1954,47.06,23.57,12.46,16.91,53.30,1396,657,329,236,174,576,515,0,0,61,1954,49.31,89.41,0.00,0.00,10.59,4,100.00,4,100.00,47.06,23.57,16.91,12.46,100.00
2016-03-14,MP,28,1969,64.91,18.13,13.52,3.45,55.01,9772,6343,1771,337,1321,700,633,23,2,42,1968,48.00,90.43,3.29,0.29,6.00,27,96.43,28,100.00,64.91,18.12,3.45,13.52,100.00
2010-01-18,C,7,1959,53.72,27.50,18.56,0.23,53.30,2443,1263,718,5,457,203,145,0,0,58,1957,58.62,71.43,0.00,0.00,28.57,7,100.00,7,100.00,51.70,29.39,0.20,18.71,100.00
2021-11-15,-,8,1973,58.17,28.94,12.83,0.08,52.44,2792,1624,808,2,358,8,2,6,0,0,1970,0.00,25.00,75.00,0.00,0.00,3,37.50,7,87.50,58.17,28.94,0.07,12.82,87.50
2010-02-08,-,13,1959,46.64,30.17,20.94,2.26,53.27,4537,2117,1390,81,949,13,12,0,1,0,1944,100.00,92.31,0.00,7.69,0.00,12,92.31,13,100.00,46.66,30.64,1.79,20.92,100.00
2022-01-24,KD,9,1973,51.10,16.90,28.66,3.34,53.87,3141,1605,531,105,900,198,117,18,9,54,1969,72.73,59.09,9.09,4.55,27.27,7,77.78,8,88.89,51.10,16.91,3.34,28.65,88.89
2017-01-23,C,7,1969,64.35,10.68,17.48,7.49,53.58,2443,1572,261,183,427,154,81,16,15,42,1967,63.64,52.60,10.39,9.74,27.27,6,85.71,7,100.00,64.35,10.68,7.49,17.48,100.00
2005-03-07,L,37,1954,55.97,19.78,19.74,4.52,54.30,12913,7202,2375,674,2662,1776,672,588,155,361,1956,52.08,37.84,33.11,8.73,20.33,22,59.46,34,91.89,55.77,18.39,5.22,20.61,90.68
2017-12-04,-,13,1969,66.91,15.05,12.53,5.53,53.87,4537,3029,699,252,557,65,24,7,4,30,1966,40.00,36.92,10.77,6.15,46.15,8,61.54,13,100.00,66.76,15.41,5.55,12.28,100.00
2008-11-24,M,10,1958,49.99,35.77,14.24,0.00,53.01,3490,2059,966,0,465,970,869,0,0,101,1959,57.73,89.59,0.00,0.00,10.41,10,100.00,10,100.00,59.00,27.68,0.00,13.32,100.00
2025-12-15,C,2,1975,65.76,5.59,12.61,16.05,0.00,698,459,39,112,88,48,21,21,0,6,1972,0.00,43.75,43.75,0.00,12.50,1,50.00,2,100.00,65.76,5.59,16.05,12.61,100.00
2017-12-11,M,26,1969,55.97,21.65,14.23,8.15,53.87,9074,5159,1728,792,1395,2158,795,704,348,311,1968,49.40,36.84,32.62,16.13,14.41,14,53.85,25,96.15,56.85,19.04,8.73,15.37,93.75
2006-12-11,S,20,1958,50.33,30.93,13.49,5.27,52.72,6980,3651,2073,255,1001,2600,476,1701,80,343,1958,50.77,18.31,65.42,3.08,13.19,5,25.00,20,100.00,52.31,29.70,3.65,14.34,100.00
2008-01-07,M,1,1958,43.27,31.81,14.61,10.32,53.01,349,151,111,36,51,97,84,0,0,13,1959,56.70,86.60,0.00,0.00,13.40,1,100.00,1,100.00,43.27,31.81,10.32,14.61,100.00
2016-06-20,SD,24,1969,60.87,17.23,9.80,12.11,54.44,8376,5098,1443,1014,821,1152,401,319,240,192,1974,77.08,34.81,27.69,20.83,16.67,10,41.67,24,100.00,60.86,17.23,12.11,9.80,100.00
2012-03-12,MP,18,1963,64.67,18.13,12.76,4.45,55.87,6282,3966,1202,334,780,450,221,114,2,113,1964,48.00,49.11,25.33,0.44,25.11,12,66.67,18,100.00,63.13,19.13,5.32,12.42,100.00
2015-01-12,L,4,1969,71.20,17.12,8.17,3.51,55.01,1396,994,239,49,114,76,46,16,2,12,1968,68.42,60.53,21.05,2.63,15.79,3,75.00,4,100.00,71.20,17.12,3.51,8.17,100.00
2007-04-02,S,7,1958,44.75,32.24,20.04,2.99,51.58,2443,1174,785,50,434,910,111,631,0,168,1958,50.77,12.20,69.34,0.00,18.46,1,14.29,7,100.00,48.06,32.13,2.05,17.77,100.00
2014-06-09,V,28,1963,63.40,16.36,13.20,7.05,56.45,9772,6359,1614,523,1276,532,107,227,89,109,1961,47.37,20.11,42.67,16.73,20.49,8,28.57,28,100.00,65.07,16.52,5.35,13.06,100.00
2009-05-18,C,3,1959,68.20,17.96,11.65,2.20,52.44,1047,714,188,23,122,87,79,0,0,8,1957,58.62,90.80,0.00,0.00,9.20,3,100.00,3,100.00,68.19,17.96,2.20,11.65,100.00
2020-11-09,-,6,1973,11.32,2.84,84.24,1.61,50.72,2094,223,79,28,1764,12,0,0,0,12,1970,0.00,0.00,0.00,0.00,100.00,0,0.00,6,100.00,10.65,3.77,1.34,84.24,100.00
2016-11-07,MP,4,1969,55.16,20.21,20.92,3.73,54.44,1396,770,282,52,292,100,80,0,0,20,1968,44.00,80.00,0.00,0.00,20.00,4,100.00,4,100.00,55.16,20.20,3.72,20.92,100.00
2025-05-19,MP,34,1975,60.00,15.04,15.55,9.41,55.30,11866,7053,1849,1135,1829,612,150,163,192,107,1978,38.89,24.51,26.63,31.37,17.48,10,29.41,34,100.00,59.44,15.58,9.57,15.41,100.00
2019-04-22,V,33,1973,65.03,18.15,11.82,5.01,53.01,11517,7424,2032,700,1361,924,670,178,0,76,1975,32.14,72.51,19.26,0.00,8.23,26,78.79,33,100.00,64.46,17.64,6.08,11.82,100.00
2007-12-10,KD,12,1958,49.05,33.44,16.04,1.49,53.01,4188,2196,1087,114,791,288,216,0,0,72,1952,54.17,75.00,0.00,0.00,25.00,12,100.00,12,100.00,52.44,25.96,2.72,18.89,100.00
2010-02-22,-,29,1959,47.05,32.38,17.69,2.89,53.01,10121,4710,3248,335,1828,29,29,0,0,0,1944,100.00,100.00,0.00,0.00,0.00,29,100.00,29,100.00,46.54,32.09,3.31,18.06,100.00
2013-05-27,V,21,1963,60.54,16.53,12.52,10.42,56.43,7329,4510,1266,667,886,399,80,145,113,61,1960,42.11,20.05,36.34,28.32,15.29,5,23.81,21,100.00,61.54,17.27,9.10,12.09,100.00
2012-02-06,C,4,1963,64.62,22.02,10.55,2.82,55.30,1396,793,423,21,159,92,72,0,0,20,1964,60.87,78.26,0.00,0.00,21.74,4,100.00,4,100.00,56.81,30.30,1.50,11.39,100.00
2011-06-06,L,12,1963,66.83,13.34,16.58,3.26,54.44,4188,2788,587,118,695,288,215,0,0,73,1959,54.17,74.65,0.00,0.00,25.35,12,100.00,12,100.00,66.57,14.02,2.82,16.60,100.00
2003-06-02,C,2,1954,64.61,14.90,16.91,3.58,55.01,698,451,104,25,118,44,18,18,0,8,1954,54.55,40.91,40.91,0.00,18.18,1,50.00,2,100.00,64.61,14.90,3.58,16.91,100.00
