embedded_id_vote_date,embedded_id_party,number_ballots,avg_born_year,avg_percentage_yes,avg_percentage_no,avg_percentage_absent,avg_percentage_abstain,avg_percentage_male,total_votes,yes_votes,no_votes,abstain_votes,absent_votes,party_total_votes,party_yes_votes,party_no_votes,party_abstain_votes,party_absent_votes,party_avg_born_year,party_avg_percentage_male,party_percentage_yes,party_percentage_no,party_percentage_abstain,party_percentage_absent,party_won_total,party_won_percentage,approved_total,approved_percentage,percentage_yes,percentage_no,percentage_abstain,percentage_absent,avg_percentage_approved
2013-11-18,SD,10,1963,69.29,7.58,13.56,9.59,55.59,3490,2255,315,421,499,200,39,113,39,9,1968,80.00,19.50,56.50,19.50,4.50,2,20.00,10,100.00,64.61,9.03,12.06,14.30,100.00
2007-11-05,MP,8,1958,60.64,15.83,20.74,2.80,52.72,2792,1693,442,78,579,152,28,31,60,33,1963,63.16,18.42,20.39,39.47,21.71,2,25.00,8,100.00,60.64,15.83,2.79,20.74,100.00
2022-05-30,S,56,1973,56.38,21.92,17.93,3.77,53.01,19544,11043,4521,692,3288,5600,3572,1197,0,831,1973,49.00,63.79,21.38,0.00,14.84,50,89.29,48,85.71,56.50,23.13,3.54,16.82,89.23
2008-03-17,C,13,1958,65.18,16.96,15.20,2.67,53.22,4537,2516,1076,194,751,377,315,0,2,60,1955,58.62,83.55,0.00,0.53,15.92,13,100.00,13,100.00,55.46,23.72,4.28,16.55,100.00
2022-02-14,SD,23,1973,51.40,23.75,16.31,8.55,53.58,8027,4126,1906,686,1309,1426,441,659,163,163,1975,75.81,30.93,46.21,11.43,11.43,9,39.13,23,100.00,51.40,23.74,8.55,16.31,100.00
2019-04-29,-,10,1973,52.46,14.01,10.09,23.44,53.01,3490,1831,489,818,352,10,0,0,0,10,1970,0.00,0.00,0.00,0.00,100.00,0,0.00,10,100.00,52.46,14.01,23.44,10.09,100.00
2020-12-07,M,16,1973,9.59,4.03,84.30,2.09,50.72,5584,572,218,88,4706,1120,88,55,33,944,1972,44.29,7.86,4.91,2.95,84.29,8,50.00,16,100.00,10.24,3.90,1.58,84.28,100.00
2024-06-17,MP,27,1975,59.26,15.28,13.25,12.20,53.30,9423,5584,1440,1150,1249,486,106,150,148,82,1978,33.33,21.81,30.86,30.45,16.87,9,33.33,27,100.00,59.26,15.28,12.20,13.25,100.00
2009-10-05,V,10,1958,60.14,22.27,15.61,1.99,53.83,3490,1961,887,81,561,220,5,159,32,24,1958,36.36,2.27,72.27,14.55,10.91,1,10.00,10,100.00,56.19,25.42,2.32,16.07,100.00
2018-01-22,L,8,1969,66.08,16.44,13.51,3.98,53.87,2792,1845,459,111,377,152,86,33,17,16,1969,57.89,56.58,21.71,11.18,10.53,5,62.50,8,100.00,66.08,16.44,3.98,13.50,100.00
2021-06-21,MP,50,1973,10.39,4.74,83.95,0.92,53.01,17450,1828,779,193,14650,800,108,42,0,650,1978,25.00,13.50,5.25,0.00,81.25,41,82.00,43,86.00,10.48,4.46,1.11,83.95,91.86
2022-01-31,C,12,1973,49.26,18.10,28.73,3.92,53.87,4188,2063,758,164,1203,372,155,88,21,108,1972,58.06,41.67,23.66,5.65,29.03,10,83.33,10,83.33,49.26,18.10,3.92,28.72,83.33
2017-11-06,V,7,1969,63.49,21.41,13.79,1.31,53.87,2443,1551,523,32,337,147,53,34,32,28,1972,38.10,36.05,23.13,21.77,19.05,4,57.14,7,100.00,63.49,21.41,1.31,13.79,100.00
2020-05-11,V,18,1973,11.39,4.12,84.24,0.26,51.86,6282,679,281,30,5292,486,48,12,12,414,1975,33.33,9.88,2.47,2.47,85.19,14,77.78,16,88.89,10.81,4.47,0.48,84.24,94.12
2017-09-18,M,2,1969,71.78,10.75,17.48,0.00,53.58,698,501,75,0,122,166,134,0,0,32,1968,49.40,80.72,0.00,0.00,19.28,2,100.00,2,100.00,71.78,10.74,0.00,17.48,100.00
2025-09-15,S,2,1975,76.94,5.30,13.33,4.44,55.01,698,537,37,31,93,212,186,0,0,26,1975,51.89,87.74,0.00,0.00,12.26,2,100.00,2,100.00,76.93,5.30,4.44,13.32,100.00
2008-03-10,KD,6,1958,49.97,26.37,21.25,2.44,53.05,2094,1085,505,68,436,144,109,0,0,35,1952,54.17,75.69,0.00,0.00,24.31,6,100.00,6,100.00,51.81,24.12,3.25,20.82,100.00
2011-03-21,M,26,1963,58.73,24.07,13.50,3.71,54.44,9074,5432,2112,306,1224,2782,2480,0,0,302,1965,53.27,89.14,0.00,0.00,10.86,26,100.00,26,100.00,59.86,23.28,3.37,13.49,100.00
2016-12-05,V,20,1969,63.26,16.48,14.02,6.25,54.44,6980,4477,1269,306,928,420,270,50,18,82,1970,42.86,64.29,11.90,4.29,19.52,16,80.00,20,100.00,64.14,18.18,4.38,13.30,100.00
2018-11-19,KD,8,1973,75.39,12.47,8.06,4.08,53.30,2792,2105,348,114,225,176,103,40,17,16,1971,77.27,58.52,22.73,9.66,9.09,6,75.00,8,100.00,75.39,12.46,4.08,8.06,100.00
2021-04-19,L,19,1973,10.83,3.73,84.10,1.35,53.01,6631,734,224,101,5572,361,45,9,3,304,1971,52.63,12.47,2.49,0.83,84.21,15,78.95,19,100.00,11.07,3.38,1.52,84.03,100.00
2015-04-06,S,20,1969,66.04,21.17,10.92,1.88,55.30,6980,4801,1195,236,748,2260,1837,205,0,218,1968,48.67,81.28,9.07,0.00,9.65,18,90.00,20,100.00,68.78,17.12,3.38,10.72,100.00
2006-11-13,S,4,1958,57.74,23.00,16.55,2.73,53.01,1396,806,321,38,231,520,199,232,11,78,1958,50.77,38.27,44.62,2.12,15.00,2,50.00,4,100.00,57.74,22.99,2.72,16.55,100.00
2013-11-25,L,8,1963,62.68,24.17,12.65,0.51,55.59,2792,1856,581,17,338,192,160,0,0,32,1960,58.33,83.33,0.00,0.00,16.67,8,100.00,8,100.00,66.48,20.81,0.61,12.11,100.00
2017-06-19,KD,36,1969,56.54,25.68,8.96,8.83,53.58,12564,8155,2600,732,1077,576,312,152,73,39,1967,68.75,54.17,26.39,12.67,6.77,23,63.89,36,100.00,64.91,20.69,5.83,8.57,100.00
2016-11-14,-,2,1969,63.04,26.36,10.61,0.00,54.44,698,440,184,0,74,2,0,0,0,2,1964,0.00,0.00,0.00,0.00,100.00,0,0.00,2,100.00,63.04,26.36,0.00,10.60,100.00
2022-01-17,S,6,1973,41.74,22.50,28.94,6.83,53.87,2094,874,471,143,606,600,370,74,0,156,1972,50.00,61.67,12.33,0.00,26.00,5,83.33,6,100.00,41.74,22.49,6.83,28.94,100.00
2012-01-23,V,6,1963,66.34,21.99,8.56,3.12,55.30,2094,1400,470,53,171,114,34,34,34,12,1962,36.84,29.82,29.82,29.82,10.53,2,33.33,6,100.00,66.86,22.45,2.53,8.17,100.00
2019-12-02,C,3,1973,66.62,21.14,10.75,1.51,52.44,1047,678,237,21,111,93,78,0,0,15,1973,61.29,83.87,0.00,0.00,16.13,3,100.00,3,100.00,64.76,22.64,2.01,10.60,100.00
2011-05-02,M,12,1963,69.77,18.15,11.59,0.48,53.87,4188,2904,760,38,486,1284,1149,0,2,133,1965,53.27,89.49,0.00,0.16,10.36,12,100.00,12,100.00,69.34,18.15,0.91,11.60,100.00
2011-05-02,C,12,1963,69.77,18.15,11.59,0.48,53.87,4188,2904,760,38,486,276,230,0,0,46,1964,56.52,83.33,0.00,0.00,16.67,12,100.00,12,100.00,69.34,18.15,0.91,11.60,100.00
2018-01-29,M,9,1969,73.70,16.65,9.17,0.48,54.15,3141,2315,523,15,288,747,462,231,0,54,1968,50.60,61.85,30.92,0.00,7.23,6,66.67,9,100.00,73.70,16.65,0.48,9.17,100.00
2007-02-12,V,16,1958,56.29,29.37,12.79,1.56,52.15,5584,3143,1640,87,714,352,27,218,41,66,1958,36.36,7.67,61.93,11.65,18.75,2,12.50,16,100.00,56.29,29.37,1.56,12.79,100.00
2007-03-12,V,10,1958,66.24,14.54,18.93,0.29,51.37,3490,2210,623,15,642,220,37,122,15,46,1958,36.36,16.82,55.45,6.82,20.91,3,30.00,10,100.00,63.32,17.85,0.43,18.40,100.00
2004-05-31,V,6,1954,56.33,28.43,15.19,0.06,54.90,2094,1266,424,2,402,180,140,0,0,40,1953,50.00,77.78,0.00,0.00,22.22,6,100.00,6,100.00,60.46,20.25,0.10,19.20,100.00
2025-03-10,L,21,1975,59.45,12.19,14.48,13.88,56.16,7329,4470,866,939,1054,336,286,0,0,50,1973,43.75,85.12,0.00,0.00,14.88,21,100.00,21,100.00,60.99,11.82,12.81,14.38,100.00
2024-05-13,M,34,1975,61.81,18.82,14.67,4.70,52.72,11866,7506,2096,583,1681,2312,1980,60,0,272,1976,50.00,85.64,2.60,0.00,11.76,33,97.06,34,100.00,63.26,17.66,4.91,14.17,100.00
2004-12-06,M,5,1954,55.30,16.10,22.41,6.19,53.87,1745,965,281,108,391,275,62,114,14,85,1954,58.18,22.55,41.45,5.09,30.91,2,40.00,5,100.00,55.30,16.10,6.19,22.41,100.00
2023-02-20,MP,8,1975,49.45,19.79,15.35,15.41,52.72,2792,1516,415,423,438,144,26,13,66,39,1976,33.33,18.06,9.03,45.83,27.08,2,25.00,8,100.00,54.30,14.86,15.15,15.69,100.00
2007-03-19,C,19,1958,63.09,18.37,17.84,0.70,51.43,6631,4039,1423,44,1125,551,440,0,0,111,1956,52.64,79.85,0.00,0.00,20.15,19,100.00,19,100.00,60.91,21.46,0.66,16.97,100.00
2019-06-17,S,31,1973,64.93,20.40,6.53,8.16,52.72,10819,6732,2224,1127,736,3100,2684,184,0,232,1972,52.00,86.58,5.94,0.00,7.48,29,93.55,31,100.00,62.22,20.56,10.42,6.80,100.00
2012-04-09,MP,10,1963,59.87,22.69,15.01,2.44,56.95,3490,2152,701,106,531,250,64,150,0,36,1964,48.00,25.60,60.00,0.00,14.40,3,30.00,10,100.00,61.66,20.09,3.04,15.21,100.00
2025-12-08,L,4,1975,70.56,13.18,15.83,0.43,0.00,1396,985,184,6,221,64,52,0,0,12,1974,0.00,81.25,0.00,0.00,18.75,4,100.00,4,100.00,70.56,13.18,0.43,15.83,100.00
2009-01-12,L,7,1959,48.40,27.00,16.41,8.20,53.30,2443,1202,668,187,386,196,155,0,0,41,1960,42.86,79.08,0.00,0.00,20.92,7,100.00,7,100.00,49.20,27.34,7.65,15.80,100.00
2017-05-08,C,30,1969,64.85,17.49,13.91,3.77,53.87,10470,6303,2078,736,1353,660,237,215,90,118,1967,63.64,35.91,32.58,13.64,17.88,14,46.67,30,100.00,60.20,19.85,7.03,12.92,100.00
2025-10-20,L,14,1975,59.76,19.51,13.47,7.27,55.01,4886,2920,953,355,658,224,182,0,0,42,1974,50.00,81.25,0.00,0.00,18.75,14,100.00,14,100.00,59.76,19.50,7.27,13.47,100.00
2010-11-22,SD,14,1963,63.00,25.14,11.23,0.64,54.73,4886,2864,1448,58,516,280,234,19,1,26,1968,90.00,83.57,6.79,0.36,9.29,13,92.86,14,100.00,58.62,29.64,1.19,10.56,100.00
2020-03-23,KD,12,1973,10.47,2.24,84.26,3.03,52.44,4188,434,122,103,3529,264,12,9,15,228,1969,63.64,4.55,3.41,5.68,86.36,4,33.33,12,100.00,10.36,2.91,2.46,84.26,100.00
2008-10-06,M,1,1958,40.11,28.65,22.35,8.88,53.87,349,140,100,31,78,97,83,0,0,14,1959,57.73,85.57,0.00,0.00,14.43,1,100.00,1,100.00,40.11,28.65,8.88,22.35,100.00
2009-03-23,M,14,1959,53.06,28.19,17.74,1.02,51.86,4886,2647,1323,47,869,1358,1194,0,0,164,1959,56.70,87.92,0.00,0.00,12.08,14,100.00,14,100.00,54.18,27.08,0.96,17.79,100.00
2019-11-25,M,10,1973,66.33,19.93,3.89,9.86,52.44,3490,2234,707,447,102,700,266,338,68,28,1972,44.29,38.00,48.29,9.71,4.00,5,50.00,10,100.00,64.01,20.26,12.81,2.92,100.00
2025-05-19,M,34,1975,60.00,15.04,15.55,9.41,55.30,11866,7053,1849,1135,1829,2312,1920,58,0,334,1976,51.47,83.04,2.51,0.00,14.45,33,97.06,34,100.00,59.44,15.58,9.57,15.41,100.00
2019-12-09,C,9,1973,65.91,15.57,6.88,11.65,52.44,3141,2053,489,377,222,279,235,29,0,15,1973,61.29,84.23,10.39,0.00,5.38,8,88.89,9,100.00,65.36,15.57,12.00,7.07,100.00
2003-05-05,C,7,1954,69.32,13.01,17.03,0.65,55.30,2443,1588,420,27,408,154,106,16,0,32,1954,54.55,68.83,10.39,0.00,20.78,6,85.71,7,100.00,65.00,17.19,1.11,16.70,100.00
2003-04-28,KD,17,1954,61.51,18.28,15.03,5.20,55.30,5933,3515,984,544,890,561,169,233,86,73,1951,69.70,30.12,41.53,15.33,13.01,8,47.06,16,94.12,59.24,16.59,9.17,15.00,96.67
2005-03-21,KD,17,1954,55.11,23.85,19.75,1.28,54.34,5933,3270,1415,76,1172,561,168,223,24,146,1951,69.70,29.95,39.75,4.28,26.02,9,52.94,16,94.12,55.12,23.85,1.28,19.75,94.12
2009-04-27,M,10,1959,49.50,27.53,19.27,3.70,52.44,3490,1789,886,155,660,970,824,0,0,146,1959,58.76,84.95,0.00,0.00,15.05,10,100.00,10,100.00,51.26,25.39,4.44,18.91,100.00
2017-02-13,SD,1,1969,79.37,4.87,15.76,0.00,54.15,349,277,17,0,55,48,40,0,0,8,1974,77.08,83.33,0.00,0.00,16.67,1,100.00,1,100.00,79.37,4.87,0.00,15.76,100.00
2011-01-17,L,12,1963,69.63,15.52,14.85,0.00,54.44,4188,2916,650,0,622,288,250,0,0,38,1959,54.17,86.81,0.00,0.00,13.19,12,100.00,12,100.00,69.63,15.52,0.00,14.85,100.00
2021-04-19,SD,19,1973,10.83,3.73,84.10,1.35,53.01,6631,734,224,101,5572,1178,120,40,30,988,1976,72.58,10.19,3.40,2.55,83.87,12,63.16,19,100.00,11.07,3.38,1.52,84.03,100.00
2014-01-27,S,15,1963,59.37,25.52,12.38,2.73,56.73,5235,3108,1336,143,648,1680,491,979,0,210,1962,50.89,29.23,58.27,0.00,12.50,5,33.33,15,100.00,59.37,25.52,2.73,12.38,100.00
2024-05-27,SD,24,1975,51.76,17.56,17.67,13.02,52.72,8376,4678,1217,1049,1432,1728,976,243,242,267,1976,73.61,56.48,14.06,14.00,15.45,17,70.83,24,100.00,55.85,14.53,12.52,17.10,100.00
2014-01-27,KD,15,1963,59.37,25.52,12.38,2.73,56.73,5235,3108,1336,143,648,285,270,0,0,15,1961,63.16,94.74,0.00,0.00,5.26,15,100.00,15,100.00,59.37,25.52,2.73,12.38,100.00
2004-06-07,V,1,1954,42.98,32.38,24.64,0.00,54.73,349,150,113,0,86,30,22,0,0,8,1953,50.00,73.33,0.00,0.00,26.67,1,100.00,1,100.00,42.98,32.38,0.00,24.64,100.00
2022-11-21,SD,6,1975,74.26,10.36,14.42,0.96,52.72,2094,1555,217,20,302,438,377,0,0,61,1976,73.97,86.07,0.00,0.00,13.93,6,100.00,6,100.00,74.26,10.36,0.96,14.42,100.00
2015-06-01,MP,17,1969,67.86,14.55,13.84,3.76,54.73,5933,4068,1010,150,705,425,347,20,1,57,1969,48.00,81.65,4.71,0.24,13.41,16,94.12,17,100.00,68.57,17.02,2.53,11.88,100.00
2016-01-25,KD,4,1969,70.42,7.88,14.04,7.67,55.30,1396,983,110,107,196,64,48,0,16,0,1966,62.50,75.00,0.00,25.00,0.00,3,75.00,4,100.00,70.42,7.88,7.66,14.04,100.00
2007-01-01,KD,5,1958,52.32,26.19,16.16,5.33,52.89,1745,913,457,93,282,120,90,0,0,30,1952,52.50,75.00,0.00,0.00,25.00,5,100.00,5,100.00,52.32,26.19,5.33,16.16,100.00
2019-11-18,-,6,1973,60.65,22.45,11.46,5.45,52.44,2094,1270,470,114,240,12,9,3,0,0,1970,0.00,75.00,25.00,0.00,0.00,3,50.00,6,100.00,60.65,22.45,5.44,11.46,100.00
2004-09-27,C,3,1954,55.30,26.46,14.61,3.63,53.58,1047,579,277,38,153,66,20,40,0,6,1954,54.55,30.30,60.61,0.00,9.09,1,33.33,3,100.00,55.30,26.46,3.63,14.61,100.00
2011-12-19,MP,4,1963,58.89,33.81,7.31,0.00,55.30,1396,822,472,0,102,100,0,87,0,13,1964,52.00,0.00,87.00,0.00,13.00,0,0.00,4,100.00,58.88,33.81,0.00,7.31,100.00
2025-06-09,MP,20,1975,54.03,23.78,16.03,6.17,55.01,6980,3961,1370,545,1104,360,70,98,112,80,1978,38.89,19.44,27.22,31.11,22.22,5,25.00,20,100.00,56.75,19.63,7.81,15.82,100.00
2024-06-17,M,27,1975,59.26,15.28,13.25,12.20,53.30,9423,5584,1440,1150,1249,1836,1620,0,0,216,1976,50.00,88.24,0.00,0.00,11.76,27,100.00,27,100.00,59.26,15.28,12.20,13.25,100.00
2010-11-22,MP,14,1963,63.00,25.14,11.23,0.64,54.73,4886,2864,1448,58,516,350,44,241,18,47,1965,44.00,12.57,68.86,5.14,13.43,2,14.29,14,100.00,58.62,29.64,1.19,10.56,100.00
2017-10-23,KD,7,1969,62.63,18.01,16.99,2.37,53.87,2443,1530,440,58,415,112,55,36,0,21,1968,62.50,49.11,32.14,0.00,18.75,4,57.14,7,100.00,62.63,18.01,2.37,16.99,100.00
2012-12-10,L,11,1963,56.85,20.44,2.17,20.55,57.02,3839,2197,922,624,96,264,230,23,0,11,1960,62.50,87.12,8.71,0.00,4.17,10,90.91,11,100.00,57.23,24.02,16.25,2.50,100.00
2009-11-09,S,13,1959,55.30,23.96,19.14,1.60,54.05,4537,2320,1408,86,723,1690,305,1132,2,251,1958,53.85,18.05,66.98,0.12,14.85,3,23.08,13,100.00,51.14,31.03,1.90,15.94,100.00
2022-02-21,S,41,1973,52.73,24.79,14.64,7.85,53.58,14309,8208,3197,899,2005,4100,3061,527,0,512,1973,49.00,74.66,12.85,0.00,12.49,38,92.68,38,92.68,57.36,22.34,6.28,14.01,95.84
2020-02-10,C,8,1973,62.86,19.84,12.03,5.27,52.72,2792,1755,554,147,336,248,115,81,28,24,1972,64.52,46.37,32.66,11.29,9.68,4,50.00,8,100.00,62.86,19.84,5.27,12.03,100.00
2014-06-23,V,29,1963,63.48,22.55,8.39,5.59,56.45,10121,6294,2341,643,843,551,122,282,107,40,1961,47.37,22.14,51.18,19.42,7.26,7,24.14,29,100.00,62.19,23.13,6.35,8.33,100.00
2017-03-27,-,20,1969,62.80,15.34,18.35,3.52,53.30,6980,4357,1044,368,1211,40,9,3,3,25,1959,0.00,22.50,7.50,7.50,62.50,9,45.00,20,100.00,62.42,14.96,5.27,17.35,100.00
2017-10-23,V,7,1969,62.63,18.01,16.99,2.37,53.87,2443,1530,440,58,415,147,64,32,16,35,1970,38.10,43.54,21.77,10.88,23.81,4,57.14,7,100.00,62.63,18.01,2.37,16.99,100.00
2008-06-16,V,1,1958,40.97,39.54,19.20,0.29,53.30,349,143,138,1,67,22,0,19,0,3,1958,36.36,0.00,86.36,0.00,13.64,0,0.00,1,100.00,40.97,39.54,0.29,19.20,100.00
2023-10-23,V,3,1975,51.10,34.38,14.52,0.00,53.01,1047,535,360,0,152,72,19,39,0,14,1977,29.17,26.39,54.17,0.00,19.44,1,33.33,3,100.00,51.10,34.38,0.00,14.52,100.00
2012-11-05,L,3,1963,77.73,7.95,14.33,0.00,56.59,1047,820,73,0,154,72,56,0,0,16,1960,62.50,77.78,0.00,0.00,22.22,3,100.00,3,100.00,78.32,6.97,0.00,14.71,100.00
2020-05-04,L,24,1973,9.99,1.88,84.27,3.88,51.86,8376,843,160,315,7058,456,53,6,13,384,1971,52.63,11.62,1.32,2.85,84.21,18,75.00,24,100.00,10.06,1.91,3.76,84.26,100.00
2012-02-13,C,8,1963,53.17,22.42,12.62,11.80,55.30,2792,1568,465,398,361,184,135,0,1,48,1964,60.87,73.37,0.00,0.54,26.09,8,100.00,8,100.00,56.16,16.65,14.26,12.93,100.00
2005-04-11,S,8,1954,50.72,22.35,26.86,0.07,54.73,2792,1416,624,2,750,1152,846,1,1,304,1954,51.39,73.44,0.09,0.09,26.39,6,75.00,6,75.00,50.72,22.35,0.07,26.86,75.00
2013-01-14,MP,3,1963,57.50,26.74,10.41,5.35,57.02,1047,602,280,56,109,75,21,24,21,9,1964,56.00,28.00,32.00,28.00,12.00,2,66.67,2,66.67,57.50,26.74,5.35,10.41,66.67
2003-06-09,L,4,1954,57.66,16.40,17.27,8.67,55.01,1396,805,229,121,241,192,2,114,40,36,1956,52.08,1.04,59.38,20.83,18.75,0,0.00,4,100.00,57.66,16.40,8.67,17.26,100.00
2003-02-10,M,19,1954,66.31,17.97,11.21,4.52,53.87,6631,4258,1276,356,741,1045,418,415,49,163,1954,60.00,40.00,39.71,4.69,15.60,11,57.89,18,94.74,64.21,19.24,5.37,11.17,95.84
2014-04-14,S,9,1963,63.93,15.47,16.14,4.46,56.73,3141,2008,486,140,507,1008,478,287,89,154,1963,51.79,47.42,28.47,8.83,15.28,6,66.67,9,100.00,63.93,15.47,4.46,16.14,100.00
2008-01-28,L,4,1958,43.41,38.54,17.96,0.10,52.58,1396,621,533,2,240,112,87,0,0,25,1960,46.43,77.68,0.00,0.00,22.32,4,100.00,4,100.00,44.48,38.18,0.14,17.19,100.00
2012-03-05,M,19,1963,53.97,25.27,12.20,8.57,55.71,6631,3672,1418,713,828,2033,1777,96,3,157,1964,57.40,87.41,4.72,0.15,7.72,19,100.00,18,94.74,55.38,21.38,10.75,12.49,91.67
2010-11-22,KD,14,1963,63.00,25.14,11.23,0.64,54.73,4886,2864,1448,58,516,266,223,0,1,42,1961,57.89,83.83,0.00,0.38,15.79,14,100.00,14,100.00,58.62,29.64,1.19,10.56,100.00
2016-04-04,MP,50,1969,67.29,12.20,14.43,6.09,54.44,17450,11625,2351,1152,2322,1250,1064,0,16,170,1968,48.00,85.12,0.00,1.28,13.60,50,100.00,50,100.00,66.62,13.47,6.60,13.31,100.00
2023-04-24,S,40,1975,54.96,15.03,13.92,16.11,52.15,13960,7896,2354,1737,1973,4280,1847,1107,746,580,1975,47.66,43.15,25.86,17.43,13.55,22,55.00,40,100.00,56.56,16.86,12.44,14.13,100.00
2025-01-20,-,6,1976,74.31,9.84,12.08,3.77,55.59,2094,1556,206,79,253,12,10,1,1,0,1964,50.00,83.33,8.33,8.33,0.00,5,83.33,6,100.00,74.31,9.84,3.77,12.08,100.00
2025-02-17,C,22,1975,55.52,13.87,16.69,13.92,55.59,7678,4263,1065,1069,1281,528,294,126,42,66,1972,50.00,55.68,23.86,7.95,12.50,14,63.64,22,100.00,55.52,13.87,13.92,16.68,100.00
2013-03-04,M,10,1963,54.33,22.31,16.54,6.84,56.73,3490,1936,785,198,571,1070,833,0,92,145,1965,57.94,77.85,0.00,8.60,13.55,9,90.00,10,100.00,55.47,22.49,5.67,16.36,100.00
2014-03-31,SD,28,1963,61.55,15.98,15.85,6.64,56.73,9772,6160,1612,523,1477,560,271,198,35,56,1968,80.00,48.39,35.36,6.25,10.00,16,57.14,28,100.00,63.04,16.50,5.35,15.11,100.00
